Zmienna;Typ informacji;Jednostka terytorialna;Płeć;Wiek - pojedyncze roczniki;Szereg czasowy;Wartość
Ludność;[osoba];POLSKA;Mężczyźni;51 lat;2018;224238
Ludność;[osoba];POLSKA;Ogółem;84 lata;2018;147166
Ludność;[osoba];POLSKA;Ogółem;73 lata;2018;236577
Ludność;[osoba];POLSKA;Ogółem;79 lat;2018;207196
Ludność;[osoba];POLSKA;Mężczyźni;68 lat;2018;204510
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2018;238472
Ludność;[osoba];POLSKA;Kobiety;9 lat;2018;211519
Ludność;[osoba];POLSKA;Ogółem;86 lat;2018;122631
Ludność;[osoba];POLSKA;Kobiety;84 lata;2018;100117
Ludność;[osoba];POLSKA;Ogółem;5 lat;2018;370652
Ludność;[osoba];POLSKA;Ogółem;91 lat;2018;48618
Ludność;[osoba];POLSKA;Ogółem;4 lata;2018;376399
Ludność;[osoba];POLSKA;Mężczyźni;58 lat;2018;248785
Ludność;[osoba];POLSKA;Ogółem;85 lat;2018;131620
Ludność;[osoba];POLSKA;Ogółem;8 lat;2018;414532
Ludność;[osoba];POLSKA;Mężczyźni;8 lat;2018;213023
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2018;224378
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2018;216008
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2018;275922
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2018;187690
Ludność;[osoba];POLSKA;Mężczyźni;11 lat;2018;206802
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2018;190324
Ludność;[osoba];POLSKA;Kobiety;41 lat;2018;299478
Ludność;[osoba];POLSKA;Kobiety;36 lat;2018;321133
Ludność;[osoba];POLSKA;Kobiety;78 lat;2018;135280
Ludność;[osoba];POLSKA;Kobiety;72 lata;2018;195727
Ludność;[osoba];POLSKA;Kobiety;6 lat;2018;189349
Ludność;[osoba];POLSKA;Kobiety;67 lat;2018;272296
Ludność;[osoba];POLSKA;Ogółem;52 lata;2018;452159
Ludność;[osoba];POLSKA;Ogółem;67 lat;2018;490372
Ludność;[osoba];POLSKA;Ogółem;47 lat;2018;498918
Ludność;[osoba];POLSKA;Ogółem;61 lat;2018;567281
Ludność;[osoba];POLSKA;Ogółem;63 lata;2018;557766
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2018;232733
Ludność;[osoba];POLSKA;Ogółem;72 lata;2018;336993
Ludność;[osoba];POLSKA;Kobiety;92 lata;2018;29318
Ludność;[osoba];POLSKA;Ogółem;11 lat;2018;403360
Ludność;[osoba];POLSKA;Kobiety;98 lat;2018;3427
Ludność;[osoba];POLSKA;Ogółem;33 lata;2018;633851
Ludność;[osoba];POLSKA;Ogółem;28 lat;2018;542024
Ludność;[osoba];POLSKA;Kobiety;58 lat;2018;267757
Ludność;[osoba];POLSKA;Kobiety;88 lat;2018;69025
Ludność;[osoba];POLSKA;Ogółem;53 lata;2018;456128
Ludność;[osoba];POLSKA;Ogółem;9 lat;2018;433506
Ludność;[osoba];POLSKA;Ogółem;48 lat;2018;483077
Ludność;[osoba];POLSKA;Ogółem;76 lat;2018;206093
Ludność;[osoba];POLSKA;Ogółem;81 lat;2018;188551
Ludność;[osoba];POLSKA;Mężczyźni;70 lat;2018;179477
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2018;80231
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2018;229597
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2018;237767
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2018;65124
Ludność;[osoba];POLSKA;Mężczyźni;16 lat;2018;181515
Ludność;[osoba];POLSKA;Kobiety;90 lat;2018;46618
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2018;231860
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2018;320126
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2018;295234
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2018;206995
Ludność;[osoba];POLSKA;Kobiety;94 lata;2018;16948
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2018;249668
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2018;330222
Ludność;[osoba];POLSKA;Mężczyźni;41 lat;2018;306138
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2018;5102
Ludność;[osoba];POLSKA;Mężczyźni;35 lat;2018;340075
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2018;308815
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2018;191319
Ludność;[osoba];POLSKA;Kobiety;93 lata;2018;24159
Ludność;[osoba];POLSKA;Ogółem;60 lat;2018;562422
Ludność;[osoba];POLSKA;Ogółem;82 lata;2018;179237
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2018;232289
Ludność;[osoba];POLSKA;Ogółem;77 lat;2018;213020
Ludność;[osoba];POLSKA;Ogółem;71 lat;2018;378964
Ludność;[osoba];POLSKA;Mężczyźni;77 lat;2018;81218
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2018;161521
Ludność;[osoba];POLSKA;Kobiety;28 lat;2018;266102
Ludność;[osoba];POLSKA;Kobiety;22 lata;2018;206346
Ludność;[osoba];POLSKA;Kobiety;33 lata;2018;312688
Ludność;[osoba];POLSKA;Kobiety;57 lat;2018;252712
Ludność;[osoba];POLSKA;Ogółem;32 lata;2018;599072
Ludność;[osoba];POLSKA;Ogółem;16 lat;2018;353738
Ludność;[osoba];POLSKA;Ogółem;21 lat;2018;405983
Ludność;[osoba];POLSKA;Ogółem;27 lat;2018;529649
Ludność;[osoba];POLSKA;Kobiety;99 lat;2018;2023
Ludność;[osoba];POLSKA;Ogółem;12 lat;2018;382858
Ludność;[osoba];POLSKA;Ogółem;38 lat;2018;634023
Ludność;[osoba];POLSKA;Ogółem;41 lat;2018;605616
Ludność;[osoba];POLSKA;Ogółem;14 lat;2018;356776
Ludność;[osoba];POLSKA;Ogółem;36 lat;2018;651355
Ludność;[osoba];POLSKA;Ogółem;13 lat;2018;368595
Ludność;[osoba];POLSKA;Ogółem;30 lat;2018;563548
Ludność;[osoba];POLSKA;Ogółem;25 lat;2018;480904
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2018;284620
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2018;318835
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2018;321163
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2018;3701
Ludność;[osoba];POLSKA;Kobiety;14 lat;2018;173518
Ludność;[osoba];POLSKA;Kobiety;0lat;2018;184215
Ludność;[osoba];POLSKA;Kobiety;91 lat;2018;36401
Ludność;[osoba];POLSKA;Ogółem;90 lat;2018;63577
Ludność;[osoba];POLSKA;Kobiety;89 lat;2018;56312
Ludność;[osoba];POLSKA;Kobiety;83 lata;2018;110182
Ludność;[osoba];POLSKA;Ogółem;54 lata;2018;465128
Ludność;[osoba];POLSKA;Ogółem;49 lat;2018;464649
Ludność;[osoba];POLSKA;Ogółem;78 lat;2018;215077
Ludność;[osoba];POLSKA;Mężczyźni;72 lata;2018;141266
Ludność;[osoba];POLSKA;Ogółem;83 lata;2018;164078
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2018;267935
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2018;218076
Ludność;[osoba];POLSKA;Mężczyźni;78 lat;2018;79797
Ludność;[osoba];POLSKA;Ogółem;22 lata;2018;422354
Ludność;[osoba];POLSKA;Ogółem;17 lat;2018;366102
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2018;535
Ludność;[osoba];POLSKA;Kobiety;18 lat;2018;183305
Ludność;[osoba];POLSKA;Kobiety;12 lat;2018;186461
Ludność;[osoba];POLSKA;Ogółem;39 lat;2018;629477
Ludność;[osoba];POLSKA;Ogółem;42 lata;2018;607133
Ludność;[osoba];POLSKA;Ogółem;59 lat;2018;546972
Ludność;[osoba];POLSKA;Ogółem;95 lat;2018;16426
Ludność;[osoba];POLSKA;Kobiety;74 lata;2018;136595
Ludność;[osoba];POLSKA;Ogółem;87 lat;2018;109547
Ludność;[osoba];POLSKA;Kobiety;69 lat;2018;244821
Ludność;[osoba];POLSKA;Kobiety;63 lata;2018;297813
Ludność;[osoba];POLSKA;Kobiety;85 lat;2018;90356
Ludność;[osoba];POLSKA;Ogółem;7 lat;2018;397116
Ludność;[osoba];POLSKA;Mężczyźni;53 lata;2018;225807
Ludność;[osoba];POLSKA;Mężczyźni;87 lat;2018;32441
Ludność;[osoba];POLSKA;Ogółem;64 lata;2018;530599
Ludność;[osoba];POLSKA;Ogółem;80 lat;2018;197437
Ludność;[osoba];POLSKA;Mężczyźni;59 lat;2018;262147
Ludność;[osoba];POLSKA;Kobiety;96 lat;2018;9056
Ludność;[osoba];POLSKA;Mężczyźni;91 lat;2018;12217
Ludność;[osoba];POLSKA;Mężczyźni;26 lat;2018;254300
Ludność;[osoba];POLSKA;Mężczyźni;15 lat;2018;179648
Ludność;[osoba];POLSKA;Mężczyźni;31 lat;2018;291849
Ludność;[osoba];POLSKA;Mężczyźni;20 lat;2018;199645
Ludność;[osoba];POLSKA;Kobiety;19 lat;2018;184992
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2018;4046
Ludność;[osoba];POLSKA;Kobiety;35 lat;2018;332634
Ludność;[osoba];POLSKA;Kobiety;13 lat;2018;179735
Ludność;[osoba];POLSKA;Kobiety;3 lata;2018;181179
Ludność;[osoba];POLSKA;Kobiety;24 lata;2018;227261
Ludność;[osoba];POLSKA;Ogółem;1 rok;2018;403298
Ludność;[osoba];POLSKA;Ogółem;37 lat;2018;623177
Ludność;[osoba];POLSKA;Ogółem;15 lat;2018;350441
Ludność;[osoba];POLSKA;Ogółem;26 lat;2018;499594
Ludność;[osoba];POLSKA;Ogółem;31 lat;2018;574119
Ludność;[osoba];POLSKA;Kobiety;10 lat;2018;210449
Ludność;[osoba];POLSKA;Mężczyźni;97 lat;2018;1521
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2018;267884
Ludność;[osoba];POLSKA;Mężczyźni;66 lat;2018;228315
Ludność;[osoba];POLSKA;Ogółem;68 lat;2018;461720
Ludność;[osoba];POLSKA;Mężczyźni;82 lata;2018;60228
Ludność;[osoba];POLSKA;Ogółem;62 lata;2018;557965
Ludność;[osoba];POLSKA;Kobiety;51 lat;2018;226282
Ludność;[osoba];POLSKA;Kobiety;44 lata;2018;279382
Ludność;[osoba];POLSKA;Kobiety;68 lat;2018;257210
Ludność;[osoba];POLSKA;Kobiety;39 lat;2018;310642
Ludność;[osoba];POLSKA;Kobiety;79 lat;2018;132343
Ludność;[osoba];POLSKA;Kobiety;62 lata;2018;295836
Ludność;[osoba];POLSKA;Kobiety;73 lata;2018;139126
Ludność;[osoba];POLSKA;Ogółem;23 lata;2018;434113
Ludność;[osoba];POLSKA;Ogółem;34 lata;2018;653471
Ludność;[osoba];POLSKA;Ogółem;29 lat;2018;546647
Ludność;[osoba];POLSKA;Ogółem;18 lat;2018;376015
Ludność;[osoba];POLSKA;Ogółem;69 lat;2018;434129
Ludność;[osoba];POLSKA;Ogółem;74 lata;2018;229003
Ludność;[osoba];POLSKA;Ogółem;19 lat;2018;378697
Ludność;[osoba];POLSKA;Ogółem;40 lat;2018;611072
Ludność;[osoba];POLSKA;Ogółem;35 lat;2018;672709
Ludność;[osoba];POLSKA;Ogółem;3 lata;2018;372498
Ludność;[osoba];POLSKA;Ogółem;24 lata;2018;461835
Ludność;[osoba];POLSKA;Ogółem;51 lat;2018;450520
Ludność;[osoba];POLSKA;Ogółem;57 lat;2018;491184
Ludność;[osoba];POLSKA;Kobiety;80 lat;2019;127121
Ludność;[osoba];POLSKA;Ogółem;99 lat;2019;3167
Ludność;[osoba];POLSKA;Ogółem;93 lata;2019;30841
Ludność;[osoba];POLSKA;Kobiety;1 rok;2019;188192
Ludność;[osoba];POLSKA;Ogółem;46 lat;2019;539536
Ludność;[osoba];POLSKA;Kobiety;15 lat;2019;173487
Ludność;[osoba];POLSKA;Mężczyźni;96 lat;2019;2805
Ludność;[osoba];POLSKA;Kobiety;31 lat;2019;277579
Ludność;[osoba];POLSKA;Kobiety;26 lat;2019;235786
Ludność;[osoba];POLSKA;Kobiety;20 lat;2019;184943
Ludność;[osoba];POLSKA;Kobiety;30 lat;2019;268449
Ludność;[osoba];POLSKA;Kobiety;2 lata;2019;196786
Ludność;[osoba];POLSKA;Kobiety;25 lat;2019;227197
Ludność;[osoba];POLSKA;Kobiety;54 lata;2019;229496
Ludność;[osoba];POLSKA;Kobiety;49 lat;2019;240282
Ludność;[osoba];POLSKA;Kobiety;87 lat;2019;77171
Ludność;[osoba];POLSKA;Kobiety;81 lat;2019;122018
Ludność;[osoba];POLSKA;Ogółem;94 lata;2019;24747
Ludność;[osoba];POLSKA;Ogółem;58 lat;2019;486850
Ludność;[osoba];POLSKA;Mężczyźni;29 lat;2019;275581
Ludność;[osoba];POLSKA;Mężczyźni;23 lata;2019;215794
Ludność;[osoba];POLSKA;Mężczyźni;12 lat;2019;206789
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2019;230430
Ludność;[osoba];POLSKA;Mężczyźni;45 lat;2019;283536
Ludność;[osoba];POLSKA;Mężczyźni;4 lata;2019;191753
Ludność;[osoba];POLSKA;Mężczyźni;34 lata;2019;320682
Ludność;[osoba];POLSKA;Kobiety;4 lata;2019;181555
Ludność;[osoba];POLSKA;Kobiety;52 lata;2019;225632
Ludność;[osoba];POLSKA;Kobiety;77 lat;2019;122171
Ludność;[osoba];POLSKA;Kobiety;71 lat;2019;230988
Ludność;[osoba];POLSKA;Kobiety;66 lat;2019;280258
Ludność;[osoba];POLSKA;Kobiety;82 lata;2019;117129
Ludność;[osoba];POLSKA;Ogółem;98 lat;2019;5155
Ludność;[osoba];POLSKA;Ogółem;65 lat;2019;522197
Ludność;[osoba];POLSKA;Ogółem;70 lat;2019;424196
Ludność;[osoba];POLSKA;Ogółem;45 lat;2019;562479
Ludność;[osoba];POLSKA;Ogółem;56 lat;2019;469970
Ludność;[osoba];POLSKA;Ogółem;76 lat;2019;208874
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2019;190556
Ludność;[osoba];POLSKA;Mężczyźni;10 lat;2019;221991
Ludność;[osoba];POLSKA;Mężczyźni;86 lat;2019;36497
Ludność;[osoba];POLSKA;Mężczyźni;92 lata;2019;9854
Ludność;[osoba];POLSKA;Mężczyźni;32 lata;2019;291438
Ludność;[osoba];POLSKA;Mężczyźni;21 lat;2019;199459
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2019;254046
Ludność;[osoba];POLSKA;Mężczyźni;0lat;2019;188537
Ludność;[osoba];POLSKA;Ogółem;0lat;2019;366971
Ludność;[osoba];POLSKA;Mężczyźni;90 lat;2019;17950
Ludność;[osoba];POLSKA;Mężczyźni;25 lat;2019;234330
Ludność;[osoba];POLSKA;Mężczyźni;2 lata;2019;207521
Ludność;[osoba];POLSKA;Mężczyźni;30 lat;2019;277792
Ludność;[osoba];POLSKA;Mężczyźni;14 lat;2019;188834
Ludność;[osoba];POLSKA;Kobiety;59 lat;2019;266224
Ludność;[osoba];POLSKA;Mężczyźni;13 lat;2019;196356
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2019;220801
Ludność;[osoba];POLSKA;Mężczyźni;19 lat;2019;192147
Ludność;[osoba];POLSKA;Mężczyźni;100 lat i więcej;2019;1293
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2019;271072
Ludność;[osoba];POLSKA;Kobiety;50 lat;2019;232212
Ludność;[osoba];POLSKA;Kobiety;43 lata;2019;300624
Ludność;[osoba];POLSKA;Kobiety;56 lat;2019;240141
Ludność;[osoba];POLSKA;Kobiety;38 lat;2019;307924
Ludność;[osoba];POLSKA;Ogółem;71 lat;2019;404388
Ludność;[osoba];POLSKA;Ogółem;66 lat;2019;511776
Ludność;[osoba];POLSKA;Kobiety;61 lat;2019;292410
Ludność;[osoba];POLSKA;Mężczyźni;73 lata;2019;135719
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2019;263042
Ludność;[osoba];POLSKA;Kobiety;17 lat;2019;172180
Ludność;[osoba];POLSKA;Kobiety;11 lat;2019;210451
Ludność;[osoba];POLSKA;Mężczyźni;79 lat;2019;74926
Ludność;[osoba];POLSKA;Mężczyźni;98 lat;2019;1136
Ludność;[osoba];POLSKA;Ogółem;97 lat;2019;8683
Ludność;[osoba];POLSKA;Kobiety;97 lat;2019;6766
Ludność;[osoba];POLSKA;Ogółem;10 lat;2019;433531
Ludność;[osoba];POLSKA;Ogółem;44 lata;2019;584396
Ludność;[osoba];POLSKA;Ogółem;55 lat;2019;462049
Ludność;[osoba];POLSKA;Mężczyźni;74 lata;2019;93399
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2019;198310
Ludność;[osoba];POLSKA;Mężczyźni;63 lata;2019;257079
Ludność;[osoba];POLSKA;Ogółem;2 lata;2019;404307
Ludność;[osoba];POLSKA;Mężczyźni;85 lat;2019;42171
Ludność;[osoba];POLSKA;Kobiety;55 lat;2019;234676
Ludność;[osoba];POLSKA;Kobiety;42 lata;2019;299137
Ludność;[osoba];POLSKA;Kobiety;5 lat;2019;183148
Ludność;[osoba];POLSKA;Kobiety;37 lat;2019;320865
Ludność;[osoba];POLSKA;Mężczyźni;93 lata;2019;7111
Ludność;[osoba];POLSKA;Mężczyźni;88 lat;2019;27882
Ludność;[osoba];POLSKA;Kobiety;60 lat;2019;283021
Ludność;[osoba];POLSKA;Kobiety;64 lata;2019;295145
Ludność;[osoba];POLSKA;Kobiety;7 lat;2019;189520
Ludność;[osoba];POLSKA;Kobiety;75 lat;2019;133249
Ludność;[osoba];POLSKA;Ogółem;88 lat;2019;96528
Ludność;[osoba];POLSKA;Kobiety;86 lat;2019;82490
Ludność;[osoba];POLSKA;Ogółem;43 lata;2019;605815
Ludność;[osoba];POLSKA;Ogółem;96 lat;2019;12589
Ludność;[osoba];POLSKA;Ogółem;6 lat;2019;371070
Ludność;[osoba];POLSKA;Kobiety;76 lat;2019;126655
Ludność;[osoba];POLSKA;Kobiety;70 lat;2019;241039
Ludność;[osoba];POLSKA;Kobiety;65 lat;2019;283187
Ludność;[osoba];POLSKA;Ogółem;89 lat;2019;84149
Ludność;[osoba];POLSKA;Mężczyźni;94 lata;2019;5551
Ludność;[osoba];POLSKA;Mężczyźni;89 lat;2019;23575
Ludność;[osoba];POLSKA;Mężczyźni;83 lata;2019;54927
Ludność;[osoba];POLSKA;Mężczyźni;18 lat;2019;187543
Ludność;[osoba];POLSKA;Kobiety;34 lata;2019;312505
Ludność;[osoba];POLSKA;Kobiety;29 lat;2019;265998
Ludność;[osoba];POLSKA;Kobiety;23 lata;2019;206305
Ludność;[osoba];POLSKA;Kobiety;45 lat;2019;278943
Ludność;[osoba];POLSKA;Kobiety;47 lat;2019;258241
Ludność;[osoba];POLSKA;Kobiety;8 lat;2019;192935
Ludność;[osoba];POLSKA;Ogółem;50 lat;2019;462642
Ludność;[osoba];POLSKA;Ogółem;92 lata;2019;40062
Ludność;[osoba];POLSKA;Mężczyźni;75 lat;2019;88159
Ludność;[osoba];POLSKA;Mężczyźni;80 lat;2019;69763
Ludność;[osoba];POLSKA;Mężczyźni;7 lat;2019;200702
Ludność;[osoba];POLSKA;Mężczyźni;64 lata;2019;254407
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2019;248484
Ludność;[osoba];POLSKA;Kobiety;95 lat;2019;13241
Ludność;[osoba];POLSKA;Mężczyźni;42 lata;2019;305338
Ludność;[osoba];POLSKA;Mężczyźni;37 lat;2019;329638
Ludność;[osoba];POLSKA;Kobiety;46 lat;2019;268464
Ludność;[osoba];POLSKA;Kobiety;53 lata;2019;227088
Ludność;[osoba];POLSKA;Kobiety;48 lat;2019;248706
Ludność;[osoba];POLSKA;Kobiety;40 lat;2019;310304
Ludność;[osoba];POLSKA;Mężczyźni;9 lat;2019;213061
Ludność;[osoba];POLSKA;Mężczyźni;84 lata;2019;48770
Ludność;[osoba];POLSKA;Ogółem;20 lat;2019;378429
Ludność;[osoba];POLSKA;Kobiety;16 lat;2019;170759
Ludność;[osoba];POLSKA;Kobiety;32 lata;2019;282160
Ludność;[osoba];POLSKA;Kobiety;27 lat;2019;245242
Ludność;[osoba];POLSKA;Kobiety;21 lat;2019;189896
Ludność;[osoba];POLSKA;Mężczyźni;51 lat;2019;225522
Ludność;[osoba];POLSKA;Ogółem;84 lata;2019;151751
Ludność;[osoba];POLSKA;Ogółem;79 lat;2019;205422
Ludność;[osoba];POLSKA;Mężczyźni;68 lat;2019;211765
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2019;230010
Ludność;[osoba];POLSKA;Kobiety;9 lat;2019;201552
Ludność;[osoba];POLSKA;Ogółem;86 lat;2019;118987
Ludność;[osoba];POLSKA;Kobiety;84 lata;2019;102981
Ludność;[osoba];POLSKA;Ogółem;5 lat;2019;376950
Ludność;[osoba];POLSKA;Ogółem;91 lat;2019;53310
Ludność;[osoba];POLSKA;Ogółem;4 lata;2019;373308
Ludność;[osoba];POLSKA;Mężczyźni;58 lat;2019;235455
Ludność;[osoba];POLSKA;Ogółem;85 lat;2019;134809
Ludność;[osoba];POLSKA;Mężczyźni;8 lat;2019;204356
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2019;222608
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2019;207225
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2019;269745
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2019;181424
Ludność;[osoba];POLSKA;Mężczyźni;11 lat;2019;220783
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2019;193802
Ludność;[osoba];POLSKA;Kobiety;41 lat;2019;301969
Ludność;[osoba];POLSKA;Kobiety;36 lat;2019;332420
Ludność;[osoba];POLSKA;Kobiety;78 lat;2019;127547
Ludność;[osoba];POLSKA;Kobiety;72 lata;2019;213538
Ludność;[osoba];POLSKA;Kobiety;67 lat;2019;273998
Ludność;[osoba];POLSKA;Ogółem;52 lata;2019;448240
Ludność;[osoba];POLSKA;Ogółem;67 lat;2019;496017
Ludność;[osoba];POLSKA;Ogółem;47 lat;2019;518738
Ludność;[osoba];POLSKA;Ogółem;61 lat;2019;555718
Ludność;[osoba];POLSKA;Ogółem;72 lata;2019;369157
Ludność;[osoba];POLSKA;Ogółem;63 lata;2019;550384
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2019;229829
Ludność;[osoba];POLSKA;Ogółem;11 lat;2019;431234
Ludność;[osoba];POLSKA;Kobiety;98 lat;2019;4019
Ludność;[osoba];POLSKA;Kobiety;92 lata;2019;30208
Ludność;[osoba];POLSKA;Ogółem;28 lat;2019;529299
Ludność;[osoba];POLSKA;Kobiety;58 lat;2019;251395
Ludność;[osoba];POLSKA;Kobiety;88 lat;2019;68646
Ludność;[osoba];POLSKA;Ogółem;53 lata;2019;449654
Ludność;[osoba];POLSKA;Ogółem;9 lat;2019;414613
Ludność;[osoba];POLSKA;Ogółem;48 lat;2019;497190
Ludność;[osoba];POLSKA;Ogółem;81 lat;2019;186661
Ludność;[osoba];POLSKA;Mężczyźni;70 lat;2019;183157
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2019;82219
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2019;223873
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2019;239010
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2019;64643
Ludność;[osoba];POLSKA;Ogółem;75 lat;2019;221408
Ludność;[osoba];POLSKA;Mężczyźni;16 lat;2019;179565
Ludność;[osoba];POLSKA;Kobiety;90 lat;2019;48520
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2019;240984
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2019;314343
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2019;305191
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2019;199555
Ludność;[osoba];POLSKA;Kobiety;94 lata;2019;19196
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2019;260497
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2019;339479
Ludność;[osoba];POLSKA;Mężczyźni;41 lat;2019;308060
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2019;5942
Ludność;[osoba];POLSKA;Mężczyźni;35 lat;2019;330771
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2019;318110
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2019;198183
Ludność;[osoba];POLSKA;Kobiety;93 lata;2019;23730
Ludność;[osoba];POLSKA;Ogółem;60 lat;2019;540987
Ludność;[osoba];POLSKA;Ogółem;82 lata;2019;177112
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2019;227373
Ludność;[osoba];POLSKA;Ogółem;77 lat;2019;198321
Ludność;[osoba];POLSKA;Mężczyźni;77 lat;2019;76150
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2019;173400
Ludność;[osoba];POLSKA;Kobiety;28 lat;2019;259554
Ludność;[osoba];POLSKA;Kobiety;22 lata;2019;198513
Ludność;[osoba];POLSKA;Kobiety;33 lata;2019;295468
Ludność;[osoba];POLSKA;Kobiety;57 lat;2019;242042
Ludność;[osoba];POLSKA;Ogółem;32 lata;2019;573598
Ludność;[osoba];POLSKA;Ogółem;16 lat;2019;350324
Ludność;[osoba];POLSKA;Ogółem;21 lat;2019;389355
Ludność;[osoba];POLSKA;Ogółem;27 lat;2019;499288
Ludność;[osoba];POLSKA;Kobiety;99 lat;2019;2470
Ludność;[osoba];POLSKA;Ogółem;12 lat;2019;403353
Ludność;[osoba];POLSKA;Ogółem;38 lat;2019;622267
Ludność;[osoba];POLSKA;Ogółem;41 lat;2019;610029
Ludność;[osoba];POLSKA;Ogółem;14 lat;2019;368544
Ludność;[osoba];POLSKA;Ogółem;36 lat;2019;671899
Ludność;[osoba];POLSKA;Ogółem;13 lat;2019;382815
Ludność;[osoba];POLSKA;Ogółem;30 lat;2019;546241
Ludność;[osoba];POLSKA;Ogółem;25 lat;2019;461527
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2019;294266
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2019;319445
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2019;303059
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2019;3736
Ludność;[osoba];POLSKA;Kobiety;14 lat;2019;179710
Ludność;[osoba];POLSKA;Kobiety;0lat;2019;178434
Ludność;[osoba];POLSKA;Kobiety;91 lat;2019;39443
Ludność;[osoba];POLSKA;Kobiety;6 lat;2019;180514
Ludność;[osoba];POLSKA;Kobiety;89 lat;2019;60574
Ludność;[osoba];POLSKA;Kobiety;83 lata;2019;112280
Ludność;[osoba];POLSKA;Ogółem;90 lat;2019;66470
Ludność;[osoba];POLSKA;Ogółem;54 lata;2019;453369
Ludność;[osoba];POLSKA;Ogółem;49 lat;2019;481266
Ludność;[osoba];POLSKA;Ogółem;78 lat;2019;204159
Ludność;[osoba];POLSKA;Ogółem;83 lata;2019;167207
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2019;263308
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2019;222019
Ludność;[osoba];POLSKA;Mężczyźni;78 lat;2019;76612
Ludność;[osoba];POLSKA;Mężczyźni;72 lata;2019;155619
Ludność;[osoba];POLSKA;Ogółem;22 lata;2019;405738
Ludność;[osoba];POLSKA;Ogółem;33 lata;2019;598527
Ludność;[osoba];POLSKA;Ogółem;17 lat;2019;353604
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2019;697
